city_id,city_name,ebird_species_name,total_city_checklists,total_city_locations,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,total_presence_locations,percentage_checklists,percentage_effort,percentage_locations
12067,Nanchang,Columba livia,7,6,417,Resident,Extant,Introduced,0,0,0,0,0,0
12067,Nanchang,Spilopelia chinensis,7,6,417,Resident,Extant,Native,3,144,2,42.857142857142854,34.53237410071942,33.333333333333336
12067,Nanchang,Streptopelia orientalis,7,6,417,Resident,Extant,Native,3,144,2,42.857142857142854,34.53237410071942,33.333333333333336
12067,Nanchang,Streptopelia tranquebarica,7,6,417,Resident,Extant,Native,0,0,0,0,0,0
12067,Nanchang,Treron sieboldii,7,6,417,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Chalcophaps indica,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Ducula aenea,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Spilopelia chinensis,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Streptopelia orientalis,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Streptopelia tranquebarica,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12068,Zhaoqing,Treron sieboldii,3,2,80,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Chalcophaps indica,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Columba livia,87,59,4595,Resident,Extant,Introduced,6,520,6,6.896551724137931,11.31664853101197,10.169491525423728
12102,Bandung,Ducula aenea,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Ducula badia,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Ducula lacernulata,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Geopelia striata,87,59,4595,Resident,Extant,Native,5,501,4,5.747126436781609,10.903155603917302,6.779661016949152
12102,Bandung,Macropygia emiliana,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Macropygia modiglianii,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Macropygia ruficeps,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Macropygia unchall,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Ptilinopus jambu,87,59,4595,Resident,Possibly Extinct,Native,0,0,0,0,0,0
12102,Bandung,Ptilinopus melanospilus,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Ptilinopus porphyreus,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Spilopelia chinensis,87,59,4595,Resident,Extant,Native,29,1789,20,33.333333333333336,38.93362350380849,33.898305084745765
12102,Bandung,Streptopelia bitorquata,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Streptopelia tranquebarica,87,59,4595,Resident,Extant,Introduced,0,0,0,0,0,0
12102,Bandung,Treron bicinctus,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Treron griseicauda,87,59,4595,Resident,Extant,Native,5,306,3,5.747126436781609,6.659412404787813,5.084745762711864
12102,Bandung,Treron sphenurus,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12102,Bandung,Treron vernans,87,59,4595,Resident,Extant,Native,0,0,0,0,0,0
12115,Pukou,Columba livia,17,17,175,Resident,Extant,Introduced,8,85,8,47.05882352941177,48.57142857142857,47.05882352941177
12115,Pukou,Spilopelia chinensis,17,17,175,Resident,Extant,Native,6,60,6,35.294117647058826,34.285714285714285,35.294117647058826
12115,Pukou,Streptopelia decaocto,17,17,175,Resident,Extant,Native,0,0,0,0,0,0
12115,Pukou,Streptopelia orientalis,17,17,175,Resident,Extant,Native,5,55,5,29.41176470588235,31.428571428571427,29.41176470588235
12115,Pukou,Streptopelia tranquebarica,17,17,175,Resident,Extant,Native,0,0,0,0,0,0
12131,Nanjing,Columba livia,150,69,9200,Resident,Extant,Introduced,13,301,13,8.666666666666666,3.2717391304347827,18.840579710144926
12131,Nanjing,Spilopelia chinensis,150,69,9200,Resident,Extant,Native,53,3111,27,35.333333333333336,33.81521739130435,39.130434782608695
12131,Nanjing,Streptopelia decaocto,150,69,9200,Resident,Extant,Native,0,0,0,0,0,0
12131,Nanjing,Streptopelia orientalis,150,69,9200,Resident,Extant,Native,56,4119,24,37.333333333333336,44.77173913043478,34.78260869565217
12131,Nanjing,Streptopelia tranquebarica,150,69,9200,Resident,Extant,Native,0,0,0,0,0,0
12141,Guangzhou,Chalcophaps indica,743,341,52766,Resident,Extant,Native,5,262,3,0.6729475100942126,0.4965318576355987,0.8797653958944281
12141,Guangzhou,Columba livia,743,341,52766,Resident,Extant,Introduced,20,1046,10,2.6917900403768504,1.9823371110184589,2.932551319648094
12141,Guangzhou,Ducula aenea,743,341,52766,Resident,Extant,Native,0,0,0,0,0,0
12141,Guangzhou,Spilopelia chinensis,743,341,52766,Resident,Extant,Native,214,19212,88,28.802153432032302,36.40980934692794,25.806451612903224
12141,Guangzhou,Streptopelia decaocto,743,341,52766,Resident,Extant,Introduced,26,2153,3,3.499327052489906,4.0802789675169615,0.8797653958944281
12141,Guangzhou,Streptopelia orientalis,743,341,52766,Resident,Extant,Native,28,2937,20,3.768506056527591,5.566084220899822,5.865102639296188
12141,Guangzhou,Streptopelia tranquebarica,743,341,52766,Resident,Extant,Native,5,335,5,0.6729475100942126,0.6348785202592578,1.466275659824047
12141,Guangzhou,Treron curvirostra,743,341,52766,NA,NA,NA,3,190,1,0.4037685060565276,0.36008035477390743,0.2932551319648094
12141,Guangzhou,Treron sieboldii,743,341,52766,Resident,Extant,Native,1,206,1,0.13458950201884254,0.39040291096539437,0.2932551319648094
12154,花都区,Chalcophaps indica,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12154,花都区,Columba livia,3,3,116,Resident,Extant,Introduced,1,6,1,33.333333333333336,5.172413793103448,33.333333333333336
12154,花都区,Ducula aenea,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12154,花都区,Spilopelia chinensis,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12154,花都区,Streptopelia orientalis,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12154,花都区,Streptopelia tranquebarica,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12154,花都区,Treron sieboldii,3,3,116,Resident,Extant,Native,0,0,0,0,0,0
12156,Yancheng,Columba livia,8,4,284,Resident,Extant,Introduced,2,102,2,25,35.91549295774648,50
12156,Yancheng,Columba rupestris,8,4,284,Resident,Extant,Native,0,0,0,0,0,0
12156,Yancheng,Spilopelia chinensis,8,4,284,Resident,Extant,Native,6,219,3,75,77.11267605633803,75
12156,Yancheng,Streptopelia orientalis,8,4,284,Resident,Extant,Native,1,42,1,12.5,14.788732394366198,25
12156,Yancheng,Streptopelia tranquebarica,8,4,284,Resident,Extant,Native,0,0,0,0,0,0
12168,Pyongyang,Columba livia,2,2,30,Resident,Extant,Introduced,0,0,0,0,0,0
12168,Pyongyang,Columba rupestris,2,2,30,Resident,Extant,Native,0,0,0,0,0,0
12168,Pyongyang,Spilopelia chinensis,2,2,30,Resident,Extant,Introduced,0,0,0,0,0,0
12168,Pyongyang,Streptopelia decaocto,2,2,30,Resident,Extant,Native,0,0,0,0,0,0
12168,Pyongyang,Streptopelia orientalis,2,2,30,Resident,Extant,Native,1,10,1,50,33.333333333333336,50
12194,Tasikmalaya,Chalcophaps indica,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Ducula aenea,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Ducula lacernulata,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Geopelia striata,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Macropygia emiliana,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Macropygia modiglianii,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Macropygia ruficeps,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Macropygia unchall,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Ptilinopus melanospilus,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Ptilinopus porphyreus,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Spilopelia chinensis,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Streptopelia bitorquata,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Streptopelia tranquebarica,3,3,89,Resident,Extant,Introduced,0,0,0,0,0,0
12194,Tasikmalaya,Treron bicinctus,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Treron griseicauda,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Treron sphenurus,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12194,Tasikmalaya,Treron vernans,3,3,89,Resident,Extant,Native,0,0,0,0,0,0
12203,Ganzhou,Macropygia unchall,1,1,20,Resident,Extant,Native,0,0,0,0,0,0
12203,Ganzhou,Spilopelia chinensis,1,1,20,Resident,Extant,Native,0,0,0,0,0,0
12203,Ganzhou,Streptopelia orientalis,1,1,20,Resident,Extant,Native,0,0,0,0,0,0
12203,Ganzhou,Streptopelia tranquebarica,1,1,20,Resident,Extant,Native,0,0,0,0,0,0
12203,Ganzhou,Treron sieboldii,1,1,20,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Chalcophaps indica,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Columba livia,2,2,180,Resident,Extant,Introduced,0,0,0,0,0,0
12238,Cirebon,Ducula aenea,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Ducula lacernulata,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Geopelia striata,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Macropygia emiliana,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Macropygia modiglianii,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Macropygia ruficeps,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Macropygia unchall,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Ptilinopus melanospilus,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Spilopelia chinensis,2,2,180,Resident,Extant,Native,1,60,1,50,33.333333333333336,50
12238,Cirebon,Streptopelia bitorquata,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Streptopelia tranquebarica,2,2,180,Resident,Extant,Introduced,0,0,0,0,0,0
12238,Cirebon,Treron bicinctus,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Treron griseicauda,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12238,Cirebon,Treron vernans,2,2,180,Resident,Extant,Native,0,0,0,0,0,0
12240,Zhongshan,Chalcophaps indica,5,5,322,Resident,Extant,Native,0,0,0,0,0,0
12240,Zhongshan,Ducula aenea,5,5,322,Resident,Extant,Native,0,0,0,0,0,0
12240,Zhongshan,Spilopelia chinensis,5,5,322,Resident,Extant,Native,2,94,2,40,29.19254658385093,40
12240,Zhongshan,Streptopelia orientalis,5,5,322,Resident,Extant,Native,0,0,0,0,0,0
12240,Zhongshan,Streptopelia tranquebarica,5,5,322,Resident,Extant,Native,0,0,0,0,0,0
12240,Zhongshan,Treron sieboldii,5,5,322,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Chalcophaps indica,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Columba livia,2,2,73,Resident,Extant,Introduced,0,0,0,0,0,0
12259,Kuningan,Ducula aenea,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Ducula lacernulata,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Geopelia striata,2,2,73,Resident,Extant,Native,2,73,2,100,100,100
12259,Kuningan,Macropygia emiliana,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Macropygia modiglianii,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Macropygia ruficeps,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Macropygia unchall,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Ptilinopus melanospilus,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Spilopelia chinensis,2,2,73,Resident,Extant,Native,2,73,2,100,100,100
12259,Kuningan,Streptopelia bitorquata,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Streptopelia tranquebarica,2,2,73,Resident,Extant,Introduced,0,0,0,0,0,0
12259,Kuningan,Treron bicinctus,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Treron griseicauda,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Treron sphenurus,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12259,Kuningan,Treron vernans,2,2,73,Resident,Extant,Native,0,0,0,0,0,0
12270,Zhuhai,Chalcophaps indica,41,32,2551,Resident,Extant,Native,0,0,0,0,0,0
12270,Zhuhai,Columba livia,41,32,2551,NA,NA,NA,5,267,5,12.195121951219512,10.466483731869856,15.625
12270,Zhuhai,Ducula aenea,41,32,2551,Resident,Extant,Native,0,0,0,0,0,0
12270,Zhuhai,Spilopelia chinensis,41,32,2551,Resident,Extant,Native,17,967,16,41.46341463414634,37.90670325362603,50
12270,Zhuhai,Streptopelia orientalis,41,32,2551,Resident,Extant,Native,1,150,1,2.4390243902439024,5.880047040376323,3.125
12270,Zhuhai,Streptopelia tranquebarica,41,32,2551,Resident,Extant,Native,0,0,0,0,0,0
12270,Zhuhai,Treron sieboldii,41,32,2551,Resident,Extant,Native,0,0,0,0,0,0
12309,Changzhou,Columba livia,7,5,481,Resident,Extant,Introduced,0,0,0,0,0,0
12309,Changzhou,Spilopelia chinensis,7,5,481,Resident,Extant,Native,6,519,4,85.71428571428571,107.9002079002079,80
12309,Changzhou,Streptopelia decaocto,7,5,481,Resident,Extant,Native,0,0,0,0,0,0
12309,Changzhou,Streptopelia orientalis,7,5,481,Resident,Extant,Native,0,0,0,0,0,0
12309,Changzhou,Streptopelia tranquebarica,7,5,481,Resident,Extant,Native,0,0,0,0,0,0
12310,Vladivostok,Columba livia,18,16,687,Resident,Extant,Introduced,9,257,9,50,37.409024745269285,56.25
12310,Vladivostok,Columba rupestris,18,16,687,Resident,Extant,Native,0,0,0,0,0,0
12310,Vladivostok,Streptopelia orientalis,18,16,687,Breeding Season,Extant,Native,0,0,0,0,0,0
12312,Tegal,Chalcophaps indica,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Columba livia,1,1,22,Resident,Extant,Introduced,0,0,0,0,0,0
12312,Tegal,Ducula aenea,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Geopelia striata,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Macropygia emiliana,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Macropygia modiglianii,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Macropygia ruficeps,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Macropygia unchall,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Ptilinopus melanospilus,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Spilopelia chinensis,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Streptopelia bitorquata,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Streptopelia tranquebarica,1,1,22,Resident,Extant,Introduced,0,0,0,0,0,0
12312,Tegal,Treron bicinctus,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Treron griseicauda,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12312,Tegal,Treron vernans,1,1,22,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Chalcophaps indica,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Columba livia,1,1,30,Resident,Extant,Introduced,0,0,0,0,0,0
12315,Cilacap,Ducula aenea,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Geopelia striata,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Macropygia emiliana,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Macropygia modiglianii,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Macropygia ruficeps,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Ptilinopus melanospilus,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Spilopelia chinensis,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Streptopelia bitorquata,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Streptopelia tranquebarica,1,1,30,Resident,Extant,Introduced,0,0,0,0,0,0
12315,Cilacap,Treron bicinctus,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Treron griseicauda,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12315,Cilacap,Treron vernans,1,1,30,Resident,Extant,Native,0,0,0,0,0,0
12333,Hong Kong,Chalcophaps indica,2229,493,97692,Resident,Extant,Native,20,1709,8,0.8972633467922836,1.749375588584531,1.6227180527383367
12333,Hong Kong,Columba livia,2229,493,97692,Resident,Extant,Introduced,484,20850,142,21.71377299237326,21.34258690578553,28.803245436105477
12333,Hong Kong,Spilopelia chinensis,2229,493,97692,Resident,Extant,Native,1038,49755,284,46.56796769851952,50.93047537157597,57.606490872210955
12333,Hong Kong,Streptopelia decaocto,2229,493,97692,Resident,Extant,Introduced,18,1603,6,0.8075370121130552,1.6408713098308971,1.2170385395537526
12333,Hong Kong,Streptopelia orientalis,2229,493,97692,Resident,Extant,Native,9,749,7,0.4037685060565276,0.766695328174262,1.4198782961460445
12333,Hong Kong,Streptopelia tranquebarica,2229,493,97692,Resident,Extant,Native,3,310,2,0.13458950201884254,0.31732383409081605,0.4056795131845842
12333,Hong Kong,Treron sieboldii,2229,493,97692,Resident,Extant,Native,0,0,0,0,0,0
12338,Huizhou,Chalcophaps indica,1,1,121,Resident,Extant,Native,0,0,0,0,0,0
12338,Huizhou,Columba livia,1,1,121,Resident,Extant,Introduced,0,0,0,0,0,0
12338,Huizhou,Ducula aenea,1,1,121,Resident,Extant,Native,0,0,0,0,0,0
12338,Huizhou,Spilopelia chinensis,1,1,121,Resident,Extant,Native,1,121,1,100,100,100
12338,Huizhou,Streptopelia orientalis,1,1,121,Resident,Extant,Native,0,0,0,0,0,0
12338,Huizhou,Streptopelia tranquebarica,1,1,121,Resident,Extant,Native,0,0,0,0,0,0
12338,Huizhou,Treron sieboldii,1,1,121,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Chalcophaps indica,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Columba livia,2,2,16,Resident,Extant,Introduced,0,0,0,0,0,0
12346,Purwokerto,Ducula aenea,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Geopelia striata,2,2,16,Resident,Extant,Native,1,6,1,50,37.5,50
12346,Purwokerto,Macropygia emiliana,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Macropygia modiglianii,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Macropygia ruficeps,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Macropygia unchall,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Ptilinopus melanospilus,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Spilopelia chinensis,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Streptopelia bitorquata,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Streptopelia tranquebarica,2,2,16,Resident,Extant,Introduced,0,0,0,0,0,0
12346,Purwokerto,Treron bicinctus,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Treron griseicauda,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Treron sphenurus,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12346,Purwokerto,Treron vernans,2,2,16,Resident,Extant,Native,0,0,0,0,0,0
12349,Sha Tin,Chalcophaps indica,560,162,22587,Resident,Extant,Native,1,100,1,0.17857142857142858,0.44273254526940276,0.6172839506172839
12349,Sha Tin,Columba livia,560,162,22587,Resident,Extant,Introduced,67,5022,26,11.964285714285714,22.234028423429407,16.049382716049383
12349,Sha Tin,Spilopelia chinensis,560,162,22587,Resident,Extant,Native,212,10473,72,37.857142857142854,46.36737946606455,44.44444444444444
12349,Sha Tin,Streptopelia decaocto,560,162,22587,Resident,Extant,Introduced,1,80,1,0.17857142857142858,0.3541860362155222,0.6172839506172839
12349,Sha Tin,Streptopelia orientalis,560,162,22587,Resident,Extant,Native,3,251,2,0.5357142857142857,1.1112586886262008,1.2345679012345678
12349,Sha Tin,Streptopelia tranquebarica,560,162,22587,Resident,Extant,Native,4,355,1,0.7142857142857143,1.5717005357063798,0.6172839506172839
12349,Sha Tin,Treron sieboldii,560,162,22587,Resident,Extant,Native,0,0,0,0,0,0
12356,Suzhou,Columba livia,122,61,6387,Resident,Extant,Introduced,10,458,7,8.19672131147541,7.1708157194300925,11.475409836065573
12356,Suzhou,Spilopelia chinensis,122,61,6387,Resident,Extant,Native,71,3815,37,58.19672131147541,59.73070299044935,60.65573770491803
12356,Suzhou,Streptopelia decaocto,122,61,6387,Resident,Extant,Native,0,0,0,0,0,0
12356,Suzhou,Streptopelia orientalis,122,61,6387,Resident,Extant,Native,23,1592,14,18.852459016393443,24.925630186315953,22.950819672131146
12356,Suzhou,Streptopelia tranquebarica,122,61,6387,Resident,Extant,Native,0,0,0,0,0,0
12356,Suzhou,Treron sieboldii,122,61,6387,NA,NA,NA,1,60,1,0.819672131147541,0.9394081728511038,1.639344262295082
12358,Zhangjiagang,Columba livia,3,2,198,Resident,Extant,Introduced,2,180,1,66.66666666666667,90.9090909090909,50
12358,Zhangjiagang,Spilopelia chinensis,3,2,198,Resident,Extant,Native,0,0,0,0,0,0
12358,Zhangjiagang,Streptopelia decaocto,3,2,198,Resident,Extant,Native,0,0,0,0,0,0
12358,Zhangjiagang,Streptopelia orientalis,3,2,198,Resident,Extant,Native,1,60,1,33.333333333333336,30.303030303030305,50
12358,Zhangjiagang,Streptopelia tranquebarica,3,2,198,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Chalcophaps indica,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Columba livia,12,9,376,Resident,Extant,Introduced,0,0,0,0,0,0
12392,Pekalongan,Ducula aenea,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Geopelia striata,12,9,376,Resident,Extant,Native,1,90,1,8.333333333333334,23.93617021276596,11.11111111111111
12392,Pekalongan,Macropygia emiliana,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Macropygia modiglianii,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Macropygia ruficeps,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Ptilinopus melanospilus,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Spilopelia chinensis,12,9,376,Resident,Extant,Native,5,237,4,41.666666666666664,63.03191489361702,44.44444444444444
12392,Pekalongan,Streptopelia bitorquata,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Streptopelia tranquebarica,12,9,376,Resident,Extant,Introduced,0,0,0,0,0,0
12392,Pekalongan,Treron bicinctus,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Treron griseicauda,12,9,376,Resident,Extant,Native,0,0,0,0,0,0
12392,Pekalongan,Treron vernans,12,9,376,Resident,Extant,Native,1,90,1,8.333333333333334,23.93617021276596,11.11111111111111
